last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Petri,Thomas,E.,,Tom,Thomas E. Petri,5/28/1940,M,rep,WI,6,,Republican,http://petri.house.gov,2462 Rayburn HOB; Washington DC 20515-4906,202-225-2476,http://petri.house.gov/contact-me/email-me,http://petri.house.gov/rss.xml,,,,,P000265,912,N00004426,,H0WI06061,3190,400318,27139,Tom Petri,,14675,Tom Petri
Rahall,Nick,J.,II,,Nick J. Rahall II,5/20/1949,M,rep,WV,3,,Democrat,http://rahall.house.gov,2307 Rayburn HOB; Washington DC 20515-4803,202-225-3452,https://rahall.house.gov/contact-me/email-me,http://rahall.house.gov/rss.xml,,,,,R000011,940,N00002198,,H6WV04057,8272,400331,27133,Nick Rahall,,14448,Nick Rahall
Rogers,Mike,,,,Mike Rogers,6/2/1963,M,rep,MI,8,,Republican,http://mikerogers.house.gov,2112 Rayburn HOB; Washington DC 20515-2208,202-225-4872,https://mikerogers.house.gov/contact/contactform.htm?zip5=48915,http://mikerogers.house.gov/news/rss.aspx,,,,,R000572,1651,N00009668,,H0MI08042,86133,400342,8751,Mike Rogers (Michigan),,20120,Mike Rogers (Michigan politician)
Runyan,Jon,,,,Jon Runyan,11/27/1973,M,rep,NJ,3,,Republican,http://runyan.house.gov,1239 Longworth HOB; Washington DC 20515-3003,202-225-4765,https://runyan.house.gov/contact-me/email-me,http://runyan.house.gov/rss.xml,,,,,R000594,2039,N00031988,,H0NJ03153,61904,412449,121117,Jon Runyan,,21153,Jon Runyan
Schwartz,Allyson,Y.,,,Allyson Y. Schwartz,10/3/1948,F,rep,PA,13,,Democrat,http://schwartz.house.gov,1227 Longworth HOB; Washington DC 20515-3813,202-225-6111,http://schwartz.house.gov/serving-you/email-me,http://schwartz.house.gov/rss.xml,,,,,S001162,1798,N00001579,,"H4PA13124,S8PA00163",57332,400647,5239,Allyson Schwartz,,20525,Allyson Schwartz
Southerland,Steve,,,,Steve Southerland II,10/10/1965,M,rep,FL,2,,Republican,http://southerland.house.gov,1229 Longworth HOB; Washington DC 20515-0902,202-225-5235,https://southerland.house.gov/index.cfm/email-me,http://southerland.house.gov/index.cfm/rss/feed,,,,,S001186,2000,N00031204,,H0FL02110,61775,412408,124329,Steve Southerland II,,21114,Steve Southerland (Florida politician)
Terry,Lee,R.,,,Lee Terry,1/29/1962,M,rep,NE,2,,Republican,http://leeterry.house.gov,2266 Rayburn HOB; Washington DC 20515-2702,202-225-4155,http://leeterry.house.gov/contact/,http://leeterry.house.gov/index.php?format=feed&amp;type=rss,,,,,T000459,1566,N00005321,,H8NE02139,57891,400400,21276,Lee Terry,,29921,Lee Terry
Tierney,John,F.,,,John F. Tierney,9/18/1951,M,rep,MA,6,,Democrat,http://tierney.house.gov,2238 Rayburn HOB; Washington DC 20515-2106,202-225-8020,https://tierney.house.gov/contact/email-me,http://tierney.house.gov/rss.xml,,,,,T000266,1535,N00000226,,H4MA06033,37546,400407,553,,,29730,John F. Tierney
Waxman,Henry,A.,,,Henry A. Waxman,9/12/1939,M,rep,CA,33,,Democrat,http://waxman.house.gov,2204 Rayburn HOB; Washington DC 20515-0533,202-225-3976,https://waxman.house.gov/contact-me/email-me,http://waxman.house.gov/rss.xml,,,,,W000215,1209,N00001861,,H6CA24048,8319,400425,26753,Henry Waxman,,14280,Henry Waxman
Wolf,Frank,R.,,,Frank R. Wolf,1/30/1939,M,rep,VA,10,,Republican,http://wolf.house.gov,233 Cannon HOB; Washington DC 20515-4610,202-225-5136,https://wolf.house.gov/contact/email-me#.U06IH-ZdUrw,http://wolf.house.gov/common/rss//index.cfm?rss=34,,,,,W000672,1238,N00002073,,H6VA10050,7508,400435,27120,Frank Wolf,,14869,Frank Wolf (politician)
Barber,Ron,,,,Ron Barber,8/25/1945,M,rep,AZ,2,,Democrat,http://barber.house.gov,1029 Longworth HOB; Washington DC 20515-0302,202-225-2542,https://barber.house.gov/contact/email-me,http://barber.house.gov/rss.xml,,,,,B001279,2093,N00033981,,H2AZ08094,31093,412502,137292,Ron Barber,,21199,Ron Barber
Stockman,Steve,,,,Steve Stockman,11/14/1956,M,rep,TX,36,,Republican,http://stockman.house.gov,326 Cannon HOB; Washington DC 20515-4336,202-225-1555,https://stockman.house.gov/contact/email-me,http://stockman.house.gov/rss.xml,,,,,S000937,1114,N00005918,,"H6TX22143,H0TX09077",3626,410396,21703,Steve Stockman,,29570,Steve Stockman
Maffei,Daniel,B.,,,Daniel B. Maffei,7/4/1968,M,rep,NY,24,,Democrat,http://maffei.house.gov,422 Cannon HOB; Washington DC 20515-3224,202-225-3701,https://maffei.house.gov/email-me,http://maffei.house.gov/rss.xml,,,,,M001171,1943,N00027891,,H6NY25125,51904,412297,68959,Dan Maffei,,20935,Dan Maffei
Negrete McLeod,Gloria,,,,Gloria Negrete McLeod,9/6/1941,F,rep,CA,35,,Democrat,http://negretemcleod.house.gov,1641 Longworth HOB; Washington DC 20515-0535,202-225-6161,http://negretemcleod.house.gov/EmailGloria,http://negretemcleod.house.gov/rss.xml,,,,,N000187,2108,N00033509,,H2CA35118,69136,412518,16492,Gloria Negrete McLeod,,21310,Gloria Negrete McLeod
Garcia,Joe,,,,Joe Garcia,10/19/1963,M,rep,FL,26,,Democrat,http://garcia.house.gov,1440 Longworth HOB; Washington DC 20515-0926,202-225-2778,http://garciaforms.house.gov/email-me/,http://garcia.house.gov/rss.xml,,,,,G000573,2120,N00029908,,"H8FL25015,H2FL26057",623086,412530,124355,Joe Garcia,,21322,Joe Garcia
Enyart,William,L.,,,William L. Enyart,9/22/1949,M,rep,IL,12,,Democrat,http://enyart.house.gov,1722 Longworth HOB; Washington DC 20515-1312,202-225-5661,http://enyart.house.gov/contact,http://enyart.house.gov/rss.xml,,,,,E000292,2125,N00034884,,H2IL12122,79286,412535,110744,William Enyart,,21327,William Enyart
Bentivolio,Kerry,L.,,,Kerry L. Bentivolio,10/6/1951,M,rep,MI,11,,Republican,http://bentivolio.house.gov,226 Cannon HOB; Washington DC 20515-2211,202-225-8171,https://bentivolio.house.gov/contact/email-me,http://bentivolio.house.gov/rss.xml,,,,,B001280,2135,N00033625,,H2MI11133,79627,412547,123059,Kerry Bentivolio,,21336,Kerry Bentivolio
Gallego,Pete,P.,,,Pete P. Gallego,12/2/1961,M,rep,TX,23,,Democrat,http://gallego.house.gov,431 Cannon HOB; Washington DC 20515-4323,202-225-4511,https://gallego.house.gov/contact/email-me,http://gallego.house.gov/rss.xml,,,,,G000572,2164,N00033541,,H2TX23124,79696,412577,5505,Pete Gallego,,21363,Pete Gallego
McAllister,Vance,,,,Vance M. McAllister,1/7/1974,M,rep,LA,5,,Republican,http://mcallister.house.gov,316 Cannon HOB; Washington DC 20515-1805,202-225-8490,https://mcallister.house.gov/email-me,,,,,,M001192,2195,N00035593,,H4LA05130,73009,412599,145379,Vance McAllister,,,Vance McAllister
Walsh,John,E.,,,John E. Walsh,11/3/1960,M,sen,MT,,2,Democrat,http://www.walsh.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-2651,http://www.walsh.senate.gov/contact.cfm,,,,,,W000818,2198,N00035686,S371,S4MT00118,73846,412602,111027,,,,John Walsh (U.S. politician)
Grimm,Michael,G.,,,Michael G. Grimm,2/7/1970,M,rep,NY,11,,Republican,http://grimm.house.gov,512 Cannon HOB; Washington DC 20515-3211,202-225-3371,https://grimm.house.gov/contact-me/email-me,http://grimm.house.gov/rss.xml,,,,,G000569,2041,N00031401,,H0NY13074,62667,412451,127075,,,21154,Michael Grimm (politician)
Coble,Howard,,,,Howard Coble,3/18/1931,M,rep,NC,6,,Republican,http://coble.house.gov,2188 Rayburn HOB; Washington DC 20515-3306,202-225-3065,http://coble.house.gov/contact/zipcheck.htm,http://coble.house.gov/news/rss.aspx,,,,,C000556,211,N00002247,,H4NC06011,6961,400076,27001,Howard Coble,,15092,Howard Coble
Johanns,Mike,,,,Mike Johanns,6/18/1950,M,sen,NE,,2,Republican,http://www.johanns.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-4224,http://www.johanns.senate.gov/public/?p=EmailSenatorJohanns,http://www.johanns.senate.gov/public/?a=RSS.Feed,,,,,J000291,1899,N00029444,S321,S8NE00117,56552,412320,21309,Mike Johanns,,40905,Mike Johanns
Nunnelee,Alan,,,,Alan Nunnelee,10/9/1958,M,rep,MS,1,,Republican,http://nunnelee.house.gov,1427 Longworth HOB; Washington DC 20515-2401,202-225-4306,https://nunnelee.house.gov/contact-form,http://nunnelee.house.gov/rss/latest-news.xml,,,,,N000186,2034,N00031006,,H0MS01043,95058,412442,8326,Alan Nunnelee,,21147,Alan Nunnelee
Schock,Aaron,,,,Aaron Schock,5/28/1981,M,rep,IL,18,,Republican,http://schock.house.gov,2464 Rayburn HOB; Washington DC 20515-1318,202-225-6201,https://schock.house.gov/contact/contactform.htm?zip5=,http://schock.house.gov/news/rss.aspx,,,,,S001179,1920,N00029273,,H8IL18043,1030003,412314,33428,Aaron Schock,,20914,Aaron Schock
Boehner,John,A.,,,John A. Boehner,11/17/1949,M,rep,OH,8,,Republican,http://johnboehner.house.gov,1011 Longworth HOB; Washington DC 20515-3508,202-225-6205,http://boehner.house.gov/contact/,http://boehner.house.gov/news/rss.aspx,,,,,B000589,102,N00003675,,H0OH08029,16740,400036,27015,John A. Boehner,,29137,John Boehner
Fattah,Chaka,,,,Chaka Fattah,11/21/1956,M,rep,PA,2,,Democrat,http://fattah.house.gov,2301 Rayburn HOB; Washington DC 20515-3802,202-225-4001,https://fattahforms.house.gov/contact-rep-fattah,http://www.house.gov/common/rss//index.cfm?rss=34,,,,,F000043,371,N00001746,,H2PA02055,36763,400130,21850,Chaka Fattah,,29559,Chaka Fattah
Whitfield,Ed,,,,Ed Whitfield,5/25/1943,M,rep,KY,1,,Republican,http://whitfield.house.gov,2184 Rayburn HOB; Washington DC 20515-1701,202-225-3115,https://whitfield.house.gov/contact/email-me,http://whitfield.house.gov/rss.xml,,,,,W000413,1222,N00003467,,H4KY01040,36978,400431,21873,Ed Whitfield,,29525,Ed Whitfield
Takai,Mark,,,,Mark Takai,7/1/1967,M,rep,HI,1,,Democrat,https://takai.house.gov,422 Cannon HOB; Washington DC 20515-1101,202-225-2726,,,,,,,T000473,2240,N00035535,,H4HI01134,,412626,,,,,Mark Takai
Hahn,Janice,,,,Janice Hahn,3/30/1952,F,rep,CA,44,,Democrat,http://hahn.house.gov,404 Cannon HOB; Washington DC 20515-0544,202-225-8220,https://hahn.house.gov/contact-me/email-me,http://hahn.house.gov/rss.xml,,,,,H001063,2089,N00006806,,H8CA36097,57805,412498,70502,Janice Hahn,,21195,Janice Hahn
Miller,Candice,S.,,,Candice S. Miller,5/7/1954,F,rep,MI,10,,Republican,http://candicemiller.house.gov,320 Cannon HOB; Washington DC 20515-2210,202-225-2106,http://candicemiller.house.gov/contact,http://candicemiller.house.gov/rss.xml,,,,,M001150,1731,N00009795,,H6MI12181,1003594,400276,2062,Candice Miller,,20331,Candice Miller
Ayotte,Kelly,,,,Kelly Ayotte,6/27/1968,F,sen,NH,,3,Republican,http://www.ayotte.senate.gov,144 Russell Senate Office Building Washington DC 20510,202-224-3324,http://www.ayotte.senate.gov/?p=contact,http://ayotte.senate.gov/rss/?p=news,,,,,A000368,2075,N00030980,S340,S0NH00235,95241,412493,42352,Kelly A. Ayotte,,41106,Kelly Ayotte
Boxer,Barbara,,,,Barbara Boxer,11/11/1940,F,sen,CA,,3,Democrat,https://www.boxer.senate.gov,112 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.boxer.senate.gov/contact/shareyourviews.html,,,,,,B000711,116,N00006692,S223,"S2CA00286,H2CA06028,P80003247",2470,300011,53274,Barbara Boxer,,15011,Barbara Boxer
Coats,Daniel,Ray,,,Daniel Coats,5/16/1943,M,sen,IN,,3,Republican,http://www.coats.senate.gov,493 Russell Senate Office Building Washington DC 20510,202-224-5623,http://www.coats.senate.gov/contact/,http://www.coats.senate.gov/rss/feeds/?type=all&amp;,,,,,C000542,209,N00003845,S212,S0IN00053,6080,402675,53291,Dan Coats,,14806,Dan Coats
Kirk,Mark,Steven,,,Mark Kirk,9/15/1959,M,sen,IL,,3,Republican,https://www.kirk.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,http://www.kirk.senate.gov/?p=comment_on_legislation,http://kirk.senate.gov/rss/?p=hot_topic,,,,,K000360,1647,N00012539,S339,"H0IL10120,S0IL00261",85221,400222,33502,Mark Kirk,,20115,Mark Kirk
Mikulski,Barbara,A.,,,Barbara A. Mikulski,7/20/1936,F,sen,MD,,3,Democrat,https://www.mikulski.senate.gov,503 Hart Senate Office Building Washington DC 20510,202-224-4654,http://www.mikulski.senate.gov/contact/shareyouropinion.cfm,http://www.mikulski.senate.gov/rssfeed.cfm,,,,,M000702,802,N00001945,S182,S6MD00140,1396,300073,53304,Barbara Mikulski,,14440,Barbara Mikulski
Reid,Harry,M.,,,Harry Reid,12/2/1939,M,sen,NV,,3,Democrat,http://www.reid.senate.gov,522 Hart Senate Office Building Washington DC 20510,202-224-3542,http://www.reid.senate.gov/contact,,,,,,R000146,952,N00009922,S198,S6NV00028,1683,300082,53320,Harry Reid,,15054,Harry Reid
Vitter,David,,,,David Vitter,5/3/1961,M,sen,LA,,3,Republican,https://www.vitter.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-4623,http://www.vitter.senate.gov/contact/email-senator-vitter,http://www.vitter.senate.gov/rss/feeds/?type=all,,,,,V000127,1609,N00009659,S299,"S4LA00057,H0LA01079",60672,400418,4615,David Vitter,,29918,David Vitter
Benishek,Dan,,,,Dan Benishek,4/20/1952,M,rep,MI,1,,Republican,http://benishek.house.gov,514 Cannon HOB; Washington DC 20515-2201,202-225-4735,https://benishek.house.gov/contact-me/email-me,http://benishek.house.gov/rss.xml,,,,,B001271,2027,N00031934,,H0MI01088,61860,412436,123056,Dan Benishek,,21141,Dan Benishek
Boustany,Charles,W.,Jr.,,Charles W. Boustany Jr.,2/21/1956,M,rep,LA,3,,Republican,http://boustany.house.gov,1431 Longworth HOB; Washington DC 20515-1803,202-225-2031,https://boustanyforms.house.gov/contact-me/,http://www.house.gov/common/rss/index.cfm?rss=82,,,,,B001255,1787,N00026595,,H4LA07029,1013047,400636,35514,Charles Boustany Jr.,,20514,Charles Boustany
Brown,Corrine,,,,Corrine Brown,11/11/1946,F,rep,FL,5,,Democrat,https://corrinebrown.house.gov,2111 Rayburn HOB; Washington DC 20515-0905,202-225-0123,https://forms.house.gov/corrinebrown/webforms/contact-me.shtml,http://corrinebrown.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,,,,,B000911,132,N00002713,,"H2FL03056,S0FL00403",26192,400048,26797,Corrine Brown,,29328,Corrine Brown
Capps,Lois,,,,Lois Capps,1/10/1938,F,rep,CA,24,,Democrat,http://capps.house.gov,2231 Rayburn HOB; Washington DC 20515-0524,202-225-3601,https://capps.house.gov/contact-me/email-me,http://capps.house.gov/rss.xml,,,,,C001036,1471,N00007232,,H8CA22089,54075,400062,16886,,,29774,Lois Capps
Carney,John,C.,,,John C. Carney Jr.,5/20/1956,M,rep,DE,0,,Democrat,http://johncarney.house.gov,1406 Longworth HOB; Washington DC 20515-0800,202-225-4165,https://forms.house.gov/carney/webforms/email-me.shtml,http://johncarney.house.gov/index.php?format=feed&amp;type=rss,,,,,C001083,1999,N00030736,,H0DE01017,94948,412407,53658,John C. Carney Jr.,,21113,John Carney (politician)
Crenshaw,Ander,,,,Ander Crenshaw,9/1/1944,M,rep,FL,4,,Republican,https://crenshaw.house.gov,2161 Rayburn HOB; Washington DC 20515-0904,202-225-2501,https://forms.house.gov/write/crenshaw/email-me.shtml,,,,,,C001045,1643,N00012739,,H0FL04066,1007679,400086,31130,Ander Crenshaw,,20111,Ander Crenshaw
Edwards,Donna,F.,,,Donna F. Edwards,6/28/1958,F,rep,MD,4,,Democrat,http://donnaedwards.house.gov,2445 Rayburn HOB; Washington DC 20515-2004,202-225-8699,https://forms.house.gov/formdonnaedwards/issue_subscribe.shtml,http://www.house.gov/common/rss/?rss=24,,,,,E000290,1894,N00028249,,H6MD04183,38535,412263,65085,,,20763,Donna Edwards
Ellmers,Renee,L.,,,Renee L. Ellmers,2/9/1964,F,rep,NC,2,,Republican,http://ellmers.house.gov,1210 Longworth HOB; Washington DC 20515-3302,202-225-4531,https://ellmersforms.house.gov/contact-us1,http://ellmers.house.gov/common/rss//index.cfm?rss=49,,,,,E000291,2036,N00031513,,H0NC02059,1033793,412457,120897,Renee Ellmers,,21159,Renee Ellmers
Farr,Sam,,,,Sam Farr,7/4/1941,M,rep,CA,20,,Democrat,http://farr.house.gov,1126 Longworth HOB; Washington DC 20515-0520,202-225-2861,https://forms.house.gov/farr/webforms/issue_subscribe.html,http://www.farr.house.gov/index.php?format=feed&amp;type=rss,,,,,F000030,368,N00007312,,H4CA17021,30645,400129,26745,,,29313,Sam Farr
Fincher,Stephen,Lee,,,Stephen Lee Fincher,2/7/1973,M,rep,TN,8,,Republican,http://fincher.house.gov,2452 Rayburn HOB; Washington DC 20515-4208,202-225-4714,https://fincher.house.gov/contact/email-me#.U06uR_ldWVo,http://fincher.house.gov/rss.xml,,,,,F000458,2064,N00031141,,H0TN08246,9268967,412479,124659,,,21181,Stephen Fincher
Fitzpatrick,Michael,G.,,,Michael G. Fitzpatrick,6/28/1963,M,rep,PA,8,,Republican,http://fitzpatrick.house.gov,2400 Rayburn HOB; Washington DC 20515-3808,202-225-4276,https://fitzpatrick.house.gov/contact-me/email-me,http://fitzpatrick.house.gov/rss.xml,,,,,F000451,1797,N00027229,,H4PA08074,33378,400646,46971,,,20524,Mike Fitzpatrick
Fleming,John,,,,John Fleming,7/5/1951,M,rep,LA,4,,Republican,http://fleming.house.gov,2182 Rayburn HOB; Washington DC 20515-1804,202-225-2777,https://fleming.house.gov/contact/contactform.htm,http://fleming.house.gov/news/rss.aspx,,,,,F000456,1924,N00029679,,H8LA04225,1031345,412275,108811,John Fleming (Louisiana),,20918,John Fleming (American politician)
Forbes,J.,Randy,,,J. Randy Forbes,2/17/1952,M,rep,VA,4,,Republican,http://forbes.house.gov,2135 Rayburn HOB; Washington DC 20515-4604,202-225-6365,https://forbes.house.gov/contact/contactform.htm,http://forbes.house.gov/news/rss.aspx,,,,,F000445,1683,N00013799,,H2VA04052,89584,400137,5146,Randy Forbes,,20143,Randy Forbes
Garrett,Scott,,,,Scott Garrett,7/9/1959,M,rep,NJ,5,,Republican,http://garrett.house.gov,2232 Rayburn HOB; Washington DC 20515-3005,202-225-4465,https://garrettforms.house.gov/forms/writeyourrep/?zip5=07452&zip4=3321,http://garrett.house.gov/rss.xml,,,,,G000548,1737,N00000743,,H8NJ05052,1003601,400145,4430,Scott Garrett,,20336,Scott Garrett
Gibson,Christopher,P.,,,Christopher P. Gibson,5/13/1964,M,rep,NY,19,,Republican,http://gibson.house.gov,1708 Longworth HOB; Washington DC 20515-3219,202-225-5614,http://gibson.house.gov/contact/,http://gibson.house.gov/news/rss.aspx,,,,,G000564,2043,N00031998,,H0NY20095,1033827,412453,127042,,,21156,Chris Gibson (New York politician)
Hanna,Richard,L.,,,Richard L. Hanna,1/25/1951,M,rep,NY,22,,Republican,http://hanna.house.gov,319 Cannon HOB; Washington DC 20515-3222,202-225-3665,https://hanna.house.gov/email-me,http://hanna.house.gov/index.php?format=feed&amp;type=rss,,,,,H001051,2044,N00030197,,H8NY24066,61702,412454,110344,,,21157,Richard L. Hanna
Heck,Joseph,J.,,,Joseph J. Heck,10/30/1961,M,rep,NV,3,,Republican,https://heck.house.gov,132 Cannon HOB; Washington DC 20515-2803,202-225-3252,https://heck.house.gov/contact-me,http://heck.house.gov/rss.xml,,,,,H001055,2040,N00031244,,H0NV03058,62662,412446,44082,Joe Heck,,21151,Joe Heck
Hinojosa,Rubén,E.,,,Rubén Hinojosa,8/20/1940,M,rep,TX,15,,Democrat,http://hinojosa.house.gov,2262 Rayburn HOB; Washington DC 20515-4315,202-225-2531,https://hinojosa.house.gov/contact-me/email-me,http://hinojosa.house.gov/rss.xml,,,,,H000636,1490,N00006008,,H6TX15055,45743,400179,291,Ruben Hinojosa,,29763,Rubén Hinojosa
Honda,Michael,M.,,Mike,Michael M. Honda,6/27/1941,M,rep,CA,17,,Democrat,https://honda.house.gov,1713 Longworth HOB; Washington DC 20515-0517,202-225-2631,http://honda.house.gov/contact,http://www.house.gov/index.php?format=feed&amp;type=rss,,,,,H001034,1634,N00012611,,H0CA15148,85565,400185,9674,,,20103,Mike Honda
Huelskamp,Tim,,,,Tim Huelskamp,11/11/1968,M,rep,KS,1,,Republican,http://huelskamp.house.gov,1110 Longworth HOB; Washington DC 20515-1601,202-225-2715,https://huelskamp.house.gov/contact/email-me,http://huelskamp.house.gov/index.php?format=feed&amp;type=rss,,,,,H001057,2020,N00027649,,H6KS01146,86444,412429,12571,Tim Huelskamp,,21134,Tim Huelskamp
Hurt,Robert,,,,Robert Hurt,6/16/1969,M,rep,VA,5,,Republican,https://hurt.house.gov,125 Cannon HOB; Washington DC 20515-4605,202-225-4711,https://hurt.house.gov/index.cfm/email-me,http://hurt.house.gov/index.cfm/rss/feed,,,,,H001060,2069,N00031265,,H0VA05095,623558,412484,50895,Robert Hurt,,21186,Robert Hurt (politician)
Israel,Steve,J.,,,Steve Israel,5/30/1958,M,rep,NY,3,,Democrat,http://israel.house.gov,2457 Rayburn HOB; Washington DC 20515-3203,202-225-3335,https://israel.house.gov/contact/email-me,http://israel.house.gov/index.php?format=feed&amp;type=rss,,,,,I000057,1663,N00013345,,H0NY02085,87911,400195,55440,Steve Israel,,20129,Steve Israel
Kline,John,Paul,,,John Kline,9/6/1947,M,rep,MN,2,,Republican,http://kline.house.gov,2439 Rayburn HOB; Washington DC 20515-2302,202-225-2271,http://kline.house.gov/contact/,http://kline.house.gov/common/rss/?rss=47,,,,,K000363,1733,N00004436,,H8MN06047,1003596,400224,20311,John Kline,,20333,John Kline (politician)
Lummis,Cynthia,M.,,,Cynthia M. Lummis,9/10/1954,F,rep,WY,0,,Republican,http://lummis.house.gov,2433 Rayburn HOB; Washington DC 20515-5000,202-225-2311,http://lummis.house.gov/contact/,http://lummis.house.gov/news/rss.aspx,,,,,L000571,1960,N00029788,,H8WY00148,1031365,412294,15546,Cynthia Lummis,,20953,Cynthia Lummis
McDermott,Jim,A.,,,Jim McDermott,12/28/1936,M,rep,WA,7,,Democrat,http://mcdermott.house.gov,1035 Longworth HOB; Washington DC 20515-4707,202-225-3106,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,http://mcdermott.house.gov/index.php?format=feed&amp;type=rss,,,,,M000404,766,N00009829,,H8WA07132,5761,400262,27128,,,15613,Jim McDermott
Mica,John,L.,,,John L. Mica,1/27/1943,M,rep,FL,7,,Republican,http://mica.house.gov,2187 Rayburn HOB; Washington DC 20515-0907,202-225-4035,https://mica.house.gov/contact-form,http://mica.house.gov/common/rss/index.cfm?rss=25,,,,,M000689,800,N00002793,,H2FL08055,26395,400273,26805,John L. Mica,,29331,John Mica
Miller,Jeff,,,,Jeff Miller,6/27/1959,M,rep,FL,1,,Republican,http://jeffmiller.house.gov,336 Cannon HOB; Washington DC 20515-0901,202-225-4136,https://jeffmiller.house.gov/contact/contactform.htm,http://jeffmiller.house.gov/news/rss.aspx,,,,,M001144,1685,N00013846,,H2FL01100,91615,400279,17276,Jeff Miller (Florida),,20110,Jeff Miller (Florida politician)
Neugebauer,Randy,,,,Randy Neugebauer,12/24/1949,M,rep,TX,19,,Republican,http://randy.house.gov,1424 Longworth HOB; Washington DC 20515-4319,202-225-4005,https://randy.house.gov/contact-me/email-me,http://randy.house.gov/rss.xml,,,,,N000182,1758,N00026043,,H4TX19102,1010920,400441,49522,Randy Neugebauer,,20353,Randy Neugebauer
Nugent,Richard,B.,,,Richard B. Nugent,5/26/1951,M,rep,FL,11,,Republican,https://nugent.house.gov,1727 Longworth HOB; Washington DC 20515-0911,202-225-1002,https://nugent.house.gov/contact/email-me,http://nugent.house.gov/index.php?format=feed&amp;type=rss,,,,,N000185,2001,N00032441,,H0FL05139,1033683,412409,124333,,,21115,Rich Nugent
Pierluisi,Pedro,R.,,,Pedro R. Pierluisi,4/26/1959,M,rep,PR,0,,Democrat,http://pierluisi.house.gov,2410 Rayburn HOB; Washington DC 20515-5401,202-225-2615,https://pierluisi.house.gov/contact/email-me,http://pierluisi.house.gov/rss.xml,,,,,P000596,1953,N00029168,,H8PR00062,1031305,412306,110894,,,,Pedro Pierluisi
Pitts,Joseph,R.,,,Joseph R. Pitts,10/10/1939,M,rep,PA,16,,Republican,http://pitts.house.gov,420 Cannon HOB; Washington DC 20515-3816,202-225-2411,https://pitts.house.gov/contact-me/legislative-contact-form,http://pitts.house.gov/rss.xml,,,,,P000373,1514,N00001633,,H6PA16197,11706,400320,265,Joseph R. Pitts,,29752,Joe Pitts
Rangel,Charles,B.,,Charlie,Charles B. Rangel,6/11/1930,M,rep,NY,13,,Democrat,http://rangel.house.gov,2354 Rayburn HOB; Washington DC 20515-3213,202-225-4365,https://rangel.house.gov/contact-me/email-me,http://rangel.house.gov/rss.xml,,,,,R000053,944,N00000964,,H6NY19029,1745,400333,26979,,,13035,Charles Rangel
Ribble,Reid,J.,,,Reid J. Ribble,4/5/1956,M,rep,WI,8,,Republican,http://ribble.house.gov,1513 Longworth HOB; Washington DC 20515-4908,202-225-5665,https://ribble.house.gov/contact-me/email-me,http://ribble.house.gov/rss.xml,,,,,R000587,2073,N00030968,,H0WI08075,62776,412489,126240,Reid Ribble,,21190,Reid Ribble
Rigell,Edward,Scott,,Scott,E. Scott Rigell,5/28/1960,M,rep,VA,2,,Republican,http://rigell.house.gov,418 Cannon HOB; Washington DC 20515-4602,202-225-4215,https://rigell.house.gov/contact/contactform.htm,http://rigell.house.gov/news/rss.aspx,,,,,R000589,2068,N00030962,,H0VA02084,9268996,412483,121807,,,21185,Scott Rigell
Sanchez,Loretta,B.,,,Loretta Sanchez,1/7/1960,F,rep,CA,46,,Democrat,http://lorettasanchez.house.gov,1211 Longworth HOB; Washington DC 20515-0546,202-225-2965,https://lorettasanchez.house.gov/contact-me/email-me,http://lorettasanchez.house.gov/rss.xml,,,,,S000030,1522,N00008274,,H6CA46033,45639,400356,203,,,29709,Loretta Sanchez
Stutzman,Marlin,A.,,,Marlin A. Stutzman,8/31/1976,M,rep,IN,3,,Republican,http://stutzman.house.gov,2418 Rayburn HOB; Washington DC 20515-1403,202-225-4436,http://stutzman.house.gov/contacts/new,http://stutzman.house.gov/press_releases.rss,,,,,S001188,1981,N00030891,,"H0IN03198,S0IN00095",9267685,412392,34230,Marlin Stutzman,,21100,Marlin Stutzman
Westmoreland,Lynn,A.,,,Lynn A. Westmoreland,4/2/1950,M,rep,GA,3,,Republican,http://westmoreland.house.gov,2202 Rayburn HOB; Washington DC 20515-1003,202-225-5901,https://westmoreland.house.gov/email-me,http://westmoreland.house.gov/index.php?format=feed&amp;type=rss,,,,,W000796,1779,N00026163,,H4GA08067,1013045,400627,8001,Lynn A. Westmoreland,,20506,Lynn Westmoreland
